,Tweetler,Duygu
1554,"CHP kafası var sende  , pazar hep senin olacak sanıyorsun ama  reklamındaki gibi 820 bin kişi gitmiş. Daha da gider.",0
1555,"""  Hocam; bugun  memnuniyetsiz bir musteriyim diye tepiniyorum, kimse orali degil.""Turkcell niye uzuyon!",0
1556,2012 yede bişey kalmadı ama hala yagmur yagdıgında internet gidiyor. Sana sesleniyorum #Superonline,0
1557,#gelecektekisevgiliyenot ; Şuan bu yazıyı okudugunu biliyorum hatta telefonda mesajlaşıyoruz çok güzel hayat paylasınca güzel lalala lalala,1
1558,onun aynısını bizede yaptılar bu turkcel gerçekten dolandırıcı yaaa  paket bitti madem haber ver demi ama,0
1559,Mesajim gitsin diye arkadan bi bos mesaj daha gonderiyorum tesekkurler #turkcell daha fazla ne isteybilirim kii???,0
1560,+ Kanka Turkcell'i kazıkladım. - Nasıl Lan ? + Sms yaptım seneye bitiyo :D - Allah belanı versin,0
1561,Büyüksün Süreyya Ciliv,1
1562,ekonomik mı ya soydunuz soğana çevirdiniz doymadınız,0
1563,Turkcell fiyattan ote cok uzun zamanda yapiyor herhangi bir yere verin 50 lira tutmaz ama biri bozulunca butun tuslar degisebiliyo,0
1564,Canli performansiyla 30 aralik cuma gunu saat 15:00'da Turkcell Muzik'te!,1
1565,#vodafone sosyal medyada bile sesi çıkmıyor trcell ya da avea olsaydı çoktan dönmüştü,1
1566,2012de ki sevgililerimi buldum: turkcell (galp) wikipedia (galp) google #finallergeliyorhaci,1
1567,""" Bugün de mesaj atmadın.. kesin başka biri var",0
1568,"Musterı hızmetlerıne baglanıcam dıye sabahten berı ""Turkcell benı sesımden tanır"" dıyıp duruyorum sokakta goren delı dıycek",0
1569,"numaramı Avea'ya taşıdım ama Turkcell o günden beri mesaj gönderip duruyor. bosuna ugrasma canım, sana dönmem bir daha :))",0
1570,"canım #turkcell msj göndermiş, hediye kazandın msj'larına itibar etme diye. beni seviyo. (gelip konuşmasını beklesem mi ben mi teklif etsem)",0
1571,hayat paylaşınca güzel tabii:),1
1572,"kampanya iptali teyidi için 2 gün telefon etmesi beklenilen, sinirlenince hattı iptal etme başvurusunun 10. dk.sında arayan firma",0
1573,superonline'a geç hayatını yaşa :P,1
1574,bugün senden hiç mesaj gelmedi. çok merak ediyorum iyi misin? her sabahın köründe senden gelen mesajlarla uyanmaya alışmıştım.,0
1575,mutluluğun sırrı = paylaşmak :) nede olsa hayat paylaşınca güzel ;),1
1576,"ben ttnet kullanıyorum ama bence superonline daha iyi -,-",1
1577,hat türkcell mi çok dolandırmışlar beni vınn kullandım epey para ödedim pek faydalanamadım keşke bunu daha evvel akl edeydim;),0
1578,Cok firsatcisin turkcell. Cokk,0
1579,"iyiki bi TL yükledik turkcell, sabahtan beri atmadığın kampanya kalmadı.",0
1580,Saygıdeğer sayın sevgili TURKCELL ailesine en guzel dıleklerımı yolladıktan sonra isteğimin onaylanması beni sevindirmedi değil yani :D,1
1581,Bis servisi tarifesini bir alt kademeye indirince uvey evlat muamelesi goruyorsak isimiz var senle Turkcell!!!,0
1582,"""hayat paylaşınca güzel"" sloganını hayata geçirmek isteyen çocuk facebook da paylaşım rekoru kırdı",1
1583,Bu gece 23:59 da mesaj atıyımda sevdiginden sansın gerizekalı  -Turkcell,0
1584,"Bye bye avea, selam turkcell",1
1585,"Reklamı görünce paylaşayımdedim "" hayat paylaşınca güzel "" :))",1
1586,turkcell.in böle bi kıyak geçeceği aklımın ucundan geçmezdi,1
1587,Turkcell çözüm ürettimi yani?,0
1588,Online işlem merkezinizi kontrol etmenizi rica ediyorum ! 2 kez farklı tarihlerde işlem yapmak istedim hep sorun çıkartıyor !,0
1589,allahtan gencim ve turkcell'liyim :) eglenmenize sevindim,1
1590,bi turkcell'e geçmek lazım sanırım ?,1
1591,Kendisi de bunu açıklamıştı Turkcell Teknoloji Zirvesinde.. Bizde terlikle bile işe gelirler demişti. Önemli olan mutluluğu.,1
1592,iş dönüşü nimbuzz la bağlan hayata ;-),1
1593,Koskoca tekirdağ'da turkcell şubesi bulamadım vay be,0
1594,kesinlikle superonline tartismasizzzzzzzzzz,1
1595,"Mesaj alamiyor,yaklasik 2haftadir mesajciklarimi goremiyorsam bu senden vazgececegim anlamina gelebilr Turkcell.Ne merem seymissin sen boyle",0
1596,bu eksik bilgi sonrası maduriyetiniz için özür dileriz de yok! en azından bundan sonra bu gibi işlemlerin 'extra' ya taife dışı,0
1597,neden bağlanamıyorum müş.temsilcisine ..şikayet edicem ulan sizi btk ya yeter ulan sömürdüğünüz.7 sefer aradım her seferinde,0
1598,git babanı kandır,0
1599,Ben eski  seviyorum da ulaşmak için önce kurumsal  ve  aşmak gerekiyor. :((,0
1600,Hayat Paylaşınca güzelmiş hah hiç kusura bakmasın o turkcell ben seni kimseyle paylaşamam  ),1
1601,bi sorun mu var mesaj atamıyoruz reiz,0
1602,#hayatpaylasincaguzel 3G m calismiyor turkcell duy beni,0
1603,sırf bu uygulama mesajlarınız yüzünden bık-tım dedirttiniz. Bravo.!,0
1604,bosuna okadar kisi calisiyor orda sen diye hitap ediliyor bu turkcell gbi bir kuruma yakismiyor...,0
1605,O degil de Turkcell'in son reklami ne kadar gercek ustu lan. Copcunun hatundaki telefon falan..,0
1606,Coca Cola'nın son reklamı çok güzel..Turkcell'den daha iyi duygu sömürüsü yapmışlar..,0
1607,superonline magduru daha coktur emin ol.durduk yerde 2mlyar kitlediler bana.superonline cok yalanci kandiriyo hep,0
1608,"İyi olmuş.. Yalaka Acun'a da kıl oluyordum.. Batsın, sürünsün.. Turkcell'e fatura olarak ödediğimiz paraları cebe o indiriyormuş.. Şerefsiz!",0
1609,Bostancı Gösteri Merkezi'ne dogru yoldayiz! Konserimiz de tum sarkilar Turkcell Global Bilgi icin..Sevgiler..,1
1610,Günlükleri Vol. (bilmem kaç) Sen bu mektubu okurken ben çoktan seni terk edip buralardan gitmiş olucam.,0
1611,Bu saatte telefon faturası mı gönderilir be Turkcell? Ben şimdi nasıl huzurla uyuyacağım?,0
1612,önemli değil cnm..ne demişler hayat paylaşınca güzel:))yazımında kendi çapında bir karakteristiği yok değil:)))teşekkürler:P,1
1613,#3kelimeyle2011 Turkcell beni uzdu.,0
1614,beni bu hale getiren türkcell utansın:) zorla internet paketi kitledi...,0
1615,"iyiki varsınız    siz olmasanız mesaj da geleceği yok,telefon özelliğini unutacak nerdeyse. O kadar ki yalnızım:)",1
1616,"citysdeki Turkcell tam bir dolandırıcı, iPhone4 kontratli fiyat sordum 124ten başlıyor dediler yalan yanlış bilgi veriyorlar",0
1617,TURKCELL yağlı kurşunlara gelesin emiiiiii,0
1618,senden nefret ediorum turkcell o kdr mutsuz ettin ki beni bunca yıllık beraberliğimiz bunu haketmiyordu:(,0
1619,4 çeken wınn ewde nie 1 çekiyo hep açık havadamı kullanıcaz turkcell bunu nasıl düşünemedin yaaa,0
1620,"Musteri hizmetlerine baglanirken 1730264 kere ""Turkcell beni sesimden tanir"" dedirttiler. Kafayi yemis bunlar demedi demeyin.",0
1621,"Bu arada Turkcell, caglayan adliyesinde -7'de full cekiyor, ben baska reklam bilmem. (   )",1
1622,turkcell kalpkalp.. .p.p =) bu  şirinlikleri hep sana yapıyo ;),1
1623,Kurumsalsaniz   almak bu kadar zor mu?! Her seferinde sabrimizi zorlamasaniz... :(((,0
1624,Bu turkcell müzik muhabbetini sevdim :),1
1625,"yapacak bişey varsa, bulursan eğer senin durumundakileri de düşünürsün değil mi? ne de olsa hayat paylaşınca güzel :)",1
1626,Saat daha 10 benım smsım bıttıı alacagın olsun turkcell.................,0
1627,"bir hafta icerisinde kurulum yapacaktiniz,araya bayram tatili girdi o zamandan bu zamana ne arayan ne gelen var",0
1628,Seni ben İstanbul'un bütün semtlerinde edge çekmeyi başarasın diye mi sevdim ey  ?!,0
1629,Özümle 47dk 13 snye konuştuk turkcell bize dua ediyodur şimdi :D,0
1630,Olm 14 tl ye sms paketimi olur Allah belani versin turkcell.,0
1631,Superonline warken TTnet e laf dusmez bence.. siddetle tawsiye ederim..,1
1632,sorun tcell :)),0
1633,Oha ya ne ara  -6 tl olmuş valla para çekiyo turkcell,0
1634,korkunc bir ulkede yasiyoruz. herkes kazik atarak biseyler kazanma pesinde. #superonline da bunlarin basindaymis.,0
1635,Çok basit bir maile bile dönüş yaparak tüm sorularıma cevap veren Superonline müşteri hizmetlerini kutluyorum. #supersinsuperonline,1
1636,ozmnn turkcell cok eslilikten yana..,0
1637,Lan turkcell basımı agrıttın gece gece allah belanı versın senın.,0
1638,Bu Turkcell kafayi yemis 7 gun sonra bitecek olan paketim icin neden simdiden mesaj atiyorsun kardesim.,0
1639,"""1 yeni film vizyone girerken, gnctrkcll şifresi arayan 3 milyon kişi var."" ahaha",1
1640,ya saolsun türkcell internet yerlerde sürünüyo bende yarımyamalak bi sevinç yaşıyorum :)),0
1641,"önerisi ile faturalı hatta gectim tarifem 500 dk 19,00 tl olduğu dışında bişey söylenmedi, Aralık 27 sinde 43,60 tl lik faturam",0
1642,Mesajsa turkcell'dir. Arayansa annemdir. Çok yanlızım :(,0
1643,"Saygideger tcell, hem data hem ses hattimi kapamis?! Hayrolsun!..",0
1644,"Bu turkcell benden habersiz sms paketimi yeniliyor ya... Nasıl gıcık oluyorum, belli değil.",0
1645,Cep telefonu melodısı turkcell sarkısı olan adam mehmet emın karamehmetın oglu herhalde.,0
1646,Bir iPhone neden 3g bağlanmaz?Turkcell sorun bende değil der.teknik servise de gitti geldi.Ndn hala 3G görmez?bu tel. amacı bu değil mı?,0
1647,Cıkmadan solıyım dun sms yaptiktan sonra baktiim kiiii bedava 100 dk kazanmısım ve arti heryone 300 SMS. Turkcell sms yapmami bekliyomus.,1
1648,bence direk al ayni gun aciliyor we turkcel cok dha awantajli,1
1649,superonline fiber internet tavsiye ederim. Hızı da gayet iyi. İlk başlarda sorun yaşadım ama şuan memnunum.,1
1650,kontörlü hatlardan vergi kesilmeye başlaması da yeni adetiniz olmalı...!,0
1651,#turkcell i ariyorum beni yanlis bilgilendirdiniz sikayet etmek istiyorum diyorum musteri temsilcisi mealesef diyor yok boyle bisey,0
1652,Kubatin sesiyle katkida bulundugu igrenc turkcell reklami kaldrilsin .,0
1653,İnovasyonda büyük ödül Turkcell'in,1
1654,Serefsiz turkcell öl geber tamam mi,0
1655,"Kimse takmıyo beni yaaaaa, turkcell bana mesaj aaat :D",1
1656,turkcell elinden gelse hattı çıkartıp tekrar taksak para alıcak :-)),0
1657,"o zaman sana bir soru. 8yıl turkcell kullanıp,bi gazla avea'ya geçtim ama şimdi yine turkcell'e geçmeyi düşünüyorum. sence?",1
1658,Iade odemelerinizi persembe gunleri yapiyorsunuz tamam odeyin de... Kacinci persembe oldu? Kayit tutun lutfen  #superonline,0
1659,git allasen yillarimi Turkcell'e verdim birak spayi sipa bile vermediler,0
1660,öyle ama avea igrenc ya. Bi kere arkadaslarim turkcelli 10.000 sms fln var. Parasi onemli degil turkcell iyi :D,1
1661,hayat yeni yıl mutlulugunu paylaşınca güzellll :))),1
1662,Lanet olsun Turkcell faturami kontrol etmek fln istemiyorum.  Birak artik pesimi.,0
1663,cim ok seviyosun beni lakin ben istemiyorum.Msjlarin yetmezmis gibi gun boyu aramak nedir? Acmayan Ozge acmiyor da...,0
1664,turkcell sun exspres arasindaki anlasmaya bi goz at hemen fiyatlar yari yariya ;),1
1665,kesnlikleee turkcell i kapattr hemen:),0
1666,Eğer hattınız turkcell ise yalnız değilsiniz demektir. Yoksa hergün düzenli olarak kim mesaj gönderir.,0
1667,niye boyle yapiyorsun?!,0
1668,lazım :)) Acun'a milyon $ verecez diye faturada bize döşüyor Turkcell :),0
1669,hala çok pahalısınız,0
1670,"Ibne turkcell, sesli mesaj var diye sms geliyo sesli mesaji dinlemek icin 50kurus veriyosun sesli mesaj turkcell'den, kimi sikiyosunuz?",0
1671,cozum uretemedınızmı turkcell 3 haftadır cevap beklıyorum,0
1672,"seni seviyorum turkcell ben tl derdine düşmüşken 600 dakikam oldu ,iyiki varsın",1
1673,"""Hayat Paylaşınca Güzel""",1
1674,paylasmak guzel biz onunla paylasiyrz o da bizimle cihazlari paylassa da sloganin hakkini verse turkcell ;),0
1675,Bugün turkcell  mesaj atmadı.. Kesin başkası var... :'(,0
1676,"cekim gucu - turkcell = victoria melegi , vodafone = hadise.. Kapsama alani-victoria 180cm , hadise 160cm",1
1677,gördüğm en hızlı turksel müşteri temsilcisisin asıl ben teşekkür ederim :))),1
1678,"Nihayet eve fiber internet geldi. Superonline, Karamehmet'in yıllar önce döşediği fiber ağı engellemeler yüzünden anca devreye sokabildi.",1
1679,Bence hayat paylaşınca güzel lalalalalaalaaaa,1
1680,dan 50mbit aldık video bile izliyemiyorum müşteri hizmetleride berbat nerden ttneti bıraktım ya ttnet 8mbit &gt; süperonline,0
1681,Murpa cay reklamindan sonra psikolog destegi almaya karar verdim. Once turkcell sonra bu bakalim daha neler cikicak ?,0
1682,"#Sans yazin Turkcell'e gonderin, sonra faturanizda gorursunuz ne kadar sansli oldugunuzu.. Ben cok sansliymisim ama coooookk!",0
1683,"Aynen benim abim Bingölde yapmıştı askerliğini dağın tepesi, orada bile çekiyormuş Vodafone. TRCELL çekmiyormuş :-)",0
1684,"Kalp kalbe karşı, şimdi Superonline'ı aradım. Hizmet ve fiyat en iyi oradaymış.",1
1685,askıım bu ay acıcam bı turkcell e geciyim de,1
1686,e taşı ve rahatla.. Hadi bakalım,1
1687,Medyada yer alan 'olumsuz haberler klasörünün' Turkcell Genel Müdürü Süreyya Ciliv'e gösterilmediğini düşünüyorum ciddi ciddi,0
1688,Paylasmak guzeldir diyor ya turkcell lutfen benimle telefon faturami paylas bi aylik lutfennn lutfennnn,0
1689,Bu Turkcell'de iyice uçtu amk  Yok 20 yükle 120 al 40 yükle 400 al Hesaplamalarıma Göre 30Bin TL Yüklesem şirketi üstüme yapacaklar,0
1690,Lan turkcell e bak yeni cihaz veriyormuş sonunda,1
1691,"""Hayat paylaşınca güzel""....",1
1692,"Normalde küçük harflerle sms atan Turkcell'in, Fatura tutarı yada son ödeme tarihi bilgisi için attığı smslerin büyük harfle olması.",0
1693,"türkcell hizmetlerini arıyorum,mesaj bırakıyorum her nedense bir türlü geri dönmüyorlar.....turkcell....duyurulur..",0
1694,"iPhone 4S 32 gb beyaz aldım Turkcell den, hayırlı olsun bana :)",1
1695,"Bazı insanlar turkcell bayisindeki kontor bulunur yazısı kadar, GEREKSİZ...",0
1696,"dakikalar için teşekkürler, bu arada gün içinde sms atmayı unutma kendimi yalnız hissediyorum.",1
1697,benim bu gsm ile alakasızlığım ne olucak turkcell msj yollamış 75 gündür tl yüklemiyormuşum şikayetci :) elimde olsa çöpe atıcam telefonuda,0
1698,"emniyet mudurlugu, turkcell ve besiktas belediyesi mesaj konusunda yarisir!",0
1699,#itirafetmekgerekirse Arkadaşımın rehperinden sevgilisinin adını turkcell olarak değiştirdim.sevgilisi ne zaman mesaj atsa okumadan siliyor,0
1700,"valla hacı, superonline var kafam rahat. KUSURA BAKMA AMA ÖYLE YANİ...",1
1701,iphone 4 S Kanyon Turkcell de var ilgilenenlere duyurulur ..Cok kalabalik tukenmeden alin derim ..,1
1702,O'nunla kavga edersn ve ondn bi msj beklrsn ya o anda tlf. bir msj gelr heycanla bi bkarsn ki o msjı atan turkcel işte o an yıkldğn an'dır.,0
1703,gördüğüm en adi şerefsiz kurumsunuz,0
1704,"Ohaaa bedava dk kazandim la.Canim Turkcell.(Biri bu ani not etsin,bir daha bunu ayik kafayla demem) Onumuzdeki 4 Cumartesi 60 dk'm olacak ^^",1
1705,DIR DIR DIR,0
1706,"4S'ime kavustum sonunda, eski meslektasim Sümeyye Öztürk sayesinde, harika bir Turkcell calisani:)",1
1707,#gercektenbiktim avea türkcell vodefone reklamların dan tiskindimm haaa,0
1708,lan türksel şu saçma salak genc kafası at kafası kampanya reklamlarının mesajlarını atmayı kes!,0
1709,"Keşke olsaydım ama önemli de bir işim vardı. Turkcell borcum başıma iş açtı onunla uğraştım,icra micra.",0
1710,En sonunda!!! Artik burda da Turkcell hattim calisiyooorrrr!!! :)),0
1711,bi turkcell mesaj atıyo bi de turkcell ve bi de turkcell :(,0
1712,hayat paylaşınca güzel lalalalalalalalalal :D,1
1713,OH BE!! Cok mutluyum :) 150 dakıkam ve 5300 sms verdi turkcell :),1
1714,Kampanya SMS'lerinden başka iletişim kuramayan #Turkcell ödül almış. Herkes birbirini ağırlamış. Hayat faydasızca güzel.,0
1715,muzık paketı yapcaz dıyıp 10TL'ni alıp bırsey yapmayan turkcell eskı sevgılınızle kankıymıs kızlar hanı sovmek ısterseniiz,0
1716,"Reklam filmlerindeki ""Dış ses""in, son yıllarda #RTE tonlamasında konuştuğunu (Kasımpaşalı stayla) fark eden bir ben değilim",0
1717,"""183"" umarım bu rakamın sonunda ""tl"" ibaresi yoktur :-) Turkcell deyince aklıma sadece fatura geliyor :-)",0
1718,"uzgunum aslinda, nursen duy beni ve turkcell bizi ayirmasin artik, beril sende ac su telefonu soru cozucektin bana",0
1719,ey türkcell   cepten  internet  istiyoruz  en kısa  zamanda  çözünüz,0
1720,hayat paylaşınca güzel lalalalalaalaaalaaaaa,1
1721,"""10 mb limitsiz"" internet bağlantsına kota koyan zihniyeti kınıyorum  #superonline",0
1722,"2 senedir kullandığım faturalı hattımı, ""eksik belge"" yüzünden, yılbaşı öncesi aramalara kapatan, ey vefasız turkcell",0
1723,#superonline #turkcell şu an internet hızımı saygıyla anıyorum: 2MBit (Gerçekte 20MBit) #BAN,1
1724,Kişisel Bloglardan 2011 Turkcell Blog Ödülleri'nde halk oylaması sonucu finale kalan ilk 10 blog: (cont),1
1725,İnternet paketim var turkcel hala kontor alio benden!!,0
1726,Bir adam vardı canı sıkılıyordu. Bir film izledi can sıkıntısı gitti. Eski bir turkcell reklamı :) hey gidi günler,1
1727,"cep telefonuma gelen mesajlardaki kıran kırana kapışma, emniyet, garanti bankası, turkcell ve beşiktaş bld arasında devam ediyor.",0
1728,"benim turkcell bugün fena dağıttı,deneme tweetidir",0
1729,ailem hep turkcell. benim baska hatta gecmem olmaz :D,1
1730,Sarj aletimi is yerinde unuttum. Avea'min sms'i bitti. Yedek hat Turkcell'e attirdigim 20 tl de gelmedi. Ortada kalakaldim.,0
1731,Dur bi mesaj atalimda sevgilisinden geldi sansin -turkcell,0
1732,bakirkoyde superonline vardi da biz mi basvurmadik! Hadi bakalim ben kactim sagol sen yine de openzi,0
1733,Butun kufurler turkcell'e OF,0
1734,Kahve dünyası ile yaptığınız kampanya süper hiç bitmesinnn:seviyorum seni turkcell):):),1
1735,#turkcellesavasimvar  size savaş acmış hala reklam yapıyorsunuz,0
1736,"he valla gectim. Niye ki lan? Turkcell iyi ya, avea apaci isi artik",1
1737,"merhabalar, şu internet paketlerinde bir düzenlemeye gitmezseniz 12 senelik bir 'Turkcell'liyi artık tamamen kaybedeceksiniz",0
1738,"Mutlulugu baskalarinda aradim bulamadim sonunda yine sana geldim Turkcell'cim,anladim senden baskasi yalanmis..",1
1739,Dur bi mesaj atiyimda sevdiginden geldi zannetsin. -Turkcell.,0
1740,"mal bir TIM calisani yuzunden mailim kapandi.4 gundur e-posta ayari yapamadiniz.Bugun son kez ariycam,olmazsa operator degistircem",0
1741,BIKTIM ARTIK FAZLA FATURA ODEMEKTEN 5 DEYİP 10 ALIYORSUNUZ HEP 20 YILLIK MUSTERİNİZİM YETER ARTİK,0
1742,"20 tl yükledim,turkcell'den 13 tane mesaj geldi....",0
1743,"#vodafone icin Buyuk eksiklik. Apple urunlerinde kullanilmak uzere #turkcell online islem gibi bir app yapmadilar, yapamadilar.",1
1744,turkcelli kiniyorum Ipad icin yapmis oldugunuz kampanyanin sadece faturali hatlar icin gecerli olmasi kadar sacma bi durum olamaz!,0
1745,çözüm merkezi lütfen duyun sesimi ve beni arayıp sorunumu çözün artık 48 saat olcak !!!,0
1746,hatırlıyorum onu gülermisin ağlarmısın sana hayat paylaşınca güzel diyen #turkcell maaşını baya bi paylaşmıştı,0
1747,Bugün turkcell müzik konserlerinde  Manga'yla birlikteyiz saat 15:00 itibariyle Manga sizlerle iyi seyirler  (www.turkcellmuzik.com),1
1748,#Superonline müşteri hizmetleri gerçekten hızlı bir şekilde sorunumu çözdü.,1
1749,avea ya bak sen turkcell ı ne hale sokmus bunlar yuklu tazmınat odemek ıstıyor bellı oldu artık :):) :),0
1750,Turkcell #PazarlamaKonferansi Charlene Li,1
1751,internet hizinda ttneti arattigin icin cok tesekkur ederim turkcell.,0
1752,İnternet paketimin bytelari yerinde sayıyor insallah turkcell sonunda öpmez beni :),0
1753,Turkcell Wınn kullanmalısın :),1
1754,yaaaaaa tam  kızıp iphone4s almayacağım dediğim anda bu bana yapılamaz! isyan ediyorum!,0
1755,2000 yilinda kullandigim  mail hesabina 30 tl fatira yansitan superonline..alah belanizi versin diyorum,0
1756,emme benimki Turkcell olanlar düşünsün:))),1
1757,İnternet erişimimizde Turkcell-Global İletişim nedeniyle problem yaşanmaktadır. Konuyla ilgili çalışmalar devam etmektedir.,0
1758,La ibne  bu internete girenler acep turkiyeden değil mi ? Fiber kablolar götüne girsin,0
1759,Ooooooo telefon alicaklar gitsin Turkcell'den htc alsın yanindada in-ear beats veriyorlarmış çoğiyi ya,1
1760,turkcell bana komısyon baglamalı bence artık kacıncı musterısını kazandırdım :DD,1
1761,"&gt;&gt;faturala, müsteri uyanık cıkıp hakkında ısrar ederse uzatmadan faturadan düş. Ben uzatmadaım, cunku Türkiye'de artık &gt;&gt;",0
1762,"Bu aralar turkcell bile mesaj atmiyor, o derece durum kötü",0
1763,vapurda gazete dagitiyorsunuz. Guzel hareket de dagittirdiklarinizi iyi secmiyorsunuz galiba. Kustahlik &amp; terbiyesizlik zirvede,0
1764,"sen 'ondan' mesaj beklersin onun yerine Turkcell  mesaj atar ya,işte öyle berbat bir şey daha yok .",0
1765,EN İNANDIRICI MARKA YİNE TURKCELL HER ZAMAN TURKCELL,1
1766,iPhone 4S kampanyan çok pahalı be Turkcell'im. Bi' kerede demediniz ki al ibocum hep hediye dağıtıyoruz buda bizden sana diye :(,0
1767,faturalı hattı mı kontrlye çevrdm. son extre dn 2 ay sonra fatura gldi onuda ödediğim halde yine fatura geldi Kapitalizm=Turkcelll,0
1768,"internet paketi olarak 10liramı yiyip  bağlanmayan turkcell, dumandan gelsin ""iyisin hoşsun bir yokuşsun harbiden bayağı bir boşsun""",0
1769,beni bağrınıza bastığınız için muck,1
1770,superonline candır :),1
1771,önce ttnet sonra Turkcell sinirden kafayı yedirttiniz be bana,0
1772,Daha demın benı turkcell aradı askım dıyorum ınanmıyorsunuz mesajlarla yetınemedı bıtanem. Mesajla heycanlandırmayı gec arıyor pıc,0
1773,"ping 600 ms olurmu? oldu diyelim, müş.hizm.buna normal dermi? yazıklar olsun.. iptal ettireceğim.. Turkcell Superonline a var..",1
1774,"Ne yapsam istek gecersizdir diyo Twitter, Sokucam once twitter a sonra Turkcell e",0
1775,oha amk turkcell bana 2 gündürr bedava konusma hakkı gonderiyo yaklaşık 3 saatlk bedava.,1
1776,#turkcell seni Allah'a havale ediyorum.,0
1777,onu geçen hafta bende yapıyordu bu superonline. Şu an rahat girebiliyorum ama O_o,1
1778,Kontörlü hattayken gizlice tırtıkladığın kontörlerimi unutmuyorum türkcell,0
1779,Turkcell al haci dört çeker :),1
1780,"Önce bedava dakikan bitti dedin, sonra hiç eksilmeyen bir 589 dk. verdin, şimdi de 55 dakikan kaldı diyorsun.N'apmaya çalışıyorsun Turkcell?",0
1781,sorma ya turkcele inat 2 hat kulaniyorum turkcell -8 tl :),0
1782,ay aynısı başıma geldi yaaaa...az önce yazdım hatta tcell yurtdışı internette fena kazıklıyo diye:/,0
1783,1 sn de nobetci eczaneleri bulup 1 km yakındaki eczaneyi 1 saat aramaya gerek bırakmayan Turkcell pusula uygulaması seviyoruz seni,1
1784,sizlerede günaydın,1
1785,#turkcellfestival Turkcell'in canlı konser için MODEL seçimi çok başarılı olmuş!!! Şarkı sözleri de sound da çok iyi. Aynen devam MODEL!,1
1786,yalancı superonline 14 aydır sınırsız olan internt hızını düşürmeye başladılar kotasız olan bağlantımın kotasını aşmışım,0
1787,Neden mesaj gönderemiyorum?,0
1788,Turkcell kalitesi.,1
1789,TURKCELL seviyoooooo sende sevecen kardeşim hasta etmeee adamııı:)))),1
1790,""" En ucuz iPhone 4S fiyatını hangi operatör sunuyor?  ohasın",0
1791,Burda da Turkcell olaydi iyiydi.,1
1792,"Allah belani versin , bikmadin mi durduk yere surekli para almaktan ?!",0
1793,Maalesef Turkcell sorunumu çözemiyor ben bir süreliğine İsrail'de olacağım,0
1794,2 yıldır yaşadığım sinyal problemine hala çözüm bulunamadı. Yazıklar olsun Turkcell !!!,0
1795,Sagol Turkcell sen uyarmasan cekilisle bmw kazandigima inanacaktim.,0
1796,Bu fiber Internet problemleri de cok olmaya basladi. Bir degil iki degil aliskanlik haline geldiartik #superonline,0
1797,"Kullanmadığım bis'in parasını alan Turkcell, senin taaaa mınakoyim",0
1798,3 gunde 1 gb nasil biter nasil pis turkcell:(,0
1799,Dur bi mesaj atalim sevgilisinden zannetsin. -turkcell,0
1800,4 dakıka oldu hala beklıyorum... Cıdden agzını burnunu kırıcam turkcell.,0
1801,donuma kadar aldın,0
1802,Superonline sayesinde rakip firmanın hızlı internet reklamını kesintisiz şekilde izledim. Rakip firmayla kesin izleyemezdim.,1
1803,Bir tane acik turkcell ykmu amk,0
1804,O değil de yeniden para yüklemeden Genç Avantaja mı geçsem? Ama Turkcell kalitesi... Ama internet... Of aman ya!,1
1805,Paket ve kampanya manyagi ettiniz artık bizi cok mu zor tek paket yapıp eşit tarife kesmek ... Sanki aramalar farkliymis gibi...,0
1806,türksel adamın kıralı ya,1
1807,"3 aydır turkcell den arıyolar inadına açmıyorum,yok sesli mesaj falan bırakmalar yemezler öyle kolay kolay.",0
1808,nedir senin bu turkcell den cektigin.........,0
1809,İncelemek 1 halta yaramıyor.İzmir'in en işlek yerindeki 4 TİM'i gezdim&amp;sadece 1 tanesinde 4S var orada da beyaz yok.Bu mu  kalitesi,0
1810,Hayat Paylaşınca Güzel ;),1
1811,Paylaşma muhabbetinden dolayı Turkcell'in makarasını yaptım ama vapurda gazete rafı olayı çok iyi oldu. Yancılık kurumu hala yaşıyor ama :),1
1812,Bu sabah 05:05'te Turkcell'e numaramın taşınması tamamlanıyormuş. Sen halen komikli şakalı reklamlara devam et Avea :),1
1813,evet bu lafım laf çakmak için yer aramak oldu:D Lafımı sadece Turkcell için geri alıyorum:D,1
1814,İnsan niye kendisine kazık atanlardan vaz geçemiyor. Mesela türksel. Soktukca sokuyorlar. Vazgeçilmez. Çünkü herkes türksel.,0
1815,Ne zaman Tweet'er yada Facebook'a girsem benim Turkcell 2G ye geçiyor.Alacam ayagımın altına.,0
1816,"""Kızlar yurdunu basmış serserilere karşı seksi bir bayanı yönlendiriyorsun."" Turkcell sen neyin kafasını yaşıyorsun? Oyununa 1 sana 2.",0
1817,Oha telefonum bildiğin çekmiyor şuan Turkcell hayatın yalan senin!,0
1818,"#Superonline2011'de güzel şeyler; ''Hedefimiz temel ihtiyaç olan fiber internetin, su ve elektrik gibi evlere kadar ulaşması.''",1
1819,beni bekleyen dogumgunu pastam icin cok tesekkurler,1
1820,o turkcell panolarındaki sevgi sözcükleri hala duruyo mu acaba.Ciğerim yazısını görmeyi özledik.,1
1821,Kendimi turkcell in yeni yıl şarkısını söylemekten alikoyamiyorum.,1
1822,4 cekermish! Kactir kesiliyor konusmanin ortasinda! Yalan dolan reklam yapacaginiza azcik yatirim yapin..,0
